hotel_id,hotel_name,addressline1,city,state,longitude,latitude,url,numberrooms,yearopened,yearrenovated,number_of_reviews,rating_average,star_rating,apartment/flat,boat/cruise,capsule hotel,chalet,country house,entire bungalow,entire house,farm stay,guesthouse/bed and breakfast,holiday park/caravan park,homestay,hostel,hotel,inn,lodge,love hotel,motel,resort,resort villa,serviced apartment,tent,villa,url_edited
337002,Ha Long DC Hotel,"No 08 ,Road 25/4, Hong Gai",Hạ Long,Quang Ninh,107.07885,20.951752,https://www.agoda.com/partners/partnersearch.aspx?hid=337002,77.0,2012.0,2012.0,503,8.1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/ha-long-dc-hotel/hotel/halong-vn.html
337046,Hoang Tay 2 Hotel,"73 Thanh Thai, Dist 10",Ho Chi Minh City,,106.664841,10.773193,https://www.agoda.com/partners/partnersearch.aspx?hid=337046,20.0,2009.0,2011.0,9,4.9,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/hoang-tay-2-hotel/hotel/ho-chi-minh-city-vn.html
337100,Romeliess Hotel,"31-33 Thuy Van Street, Ward 02",Vung Tau,,107.088182,10.33053,https://www.agoda.com/partners/partnersearch.aspx?hid=337100,70.0,2012.0,2016.0,2803,8.1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/romeliess-hotel/hotel/vung-tau-vn.html
337114,A25 Hotel - 75 Le Thi Hong Gam,"75 Le Thi Hong Gam, Nguyen Thai Binh, District 1, Ho Chi Minh ",Ho Chi Minh City,Ho Chi Minh,106.697319,10.768524,https://www.agoda.com/partners/partnersearch.aspx?hid=337114,20.0,,2017.0,189,7.3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/minh-vy-hotel/hotel/ho-chi-minh-city-vn.html
337368,Van Nam Hotel,31 Vuon Dao,Hạ Long,Quang Ninh,107.0504,20.957302,https://www.agoda.com/partners/partnersearch.aspx?hid=337368,10.0,,,51,8.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/van-nam-hotel/hotel/halong-vn.html
337861,Gold Stars Hotel,"Road 44, Long Hai Town",Vung Tau,,107.240738,10.382604,https://www.agoda.com/partners/partnersearch.aspx?hid=337861,22.0,2011.0,,244,6.9,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/gold-stars-hotel/hotel/vung-tau-vn.html
338255,Angsana Lang Co,"Cu Du Village, Loc Vinh Commune, Phu Loc District",Da Nang,Da Nang,107.954664,16.339414,https://www.agoda.com/partners/partnersearch.aspx?hid=338255,220.0,2012.0,2023.0,1802,8.8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,https://www.agoda.com/vi-vn/angsana-lang-co/hotel/hue-vn.html
338256,Banyan Tree Lang Co,"Cu Du Village, Loc Vinh Commune, Phu Loc District",Da Nang,Da Nang,107.954493,16.339002,https://www.agoda.com/partners/partnersearch.aspx?hid=338256,86.0,2012.0,2023.0,629,9.1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,https://www.agoda.com/vi-vn/banyan-tree-lang-co/hotel/hue-vn.html
338348,Hanh Long 2 Hotel,1115 Tran Hung Dao Street,Ho Chi Minh City,,106.673332,10.753251,https://www.agoda.com/partners/partnersearch.aspx?hid=338348,40.0,2003.0,2010.0,29,6.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/hanh-long-2-hotel/hotel/ho-chi-minh-city-vn.html
338433,Ruby Hotel Ben Thanh,185-187 Le Thanh Ton Dist 1,Ho Chi Minh City,Ho Chi Minh,106.698197,10.773437,https://www.agoda.com/partners/partnersearch.aspx?hid=338433,17.0,,2023.0,504,8.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/red-ruby-hotel-ben-thanh/hotel/ho-chi-minh-city-vn.html
338583,Chalcedony Grand Hotel,4 P. Nguyễn Trường Tộ,Hanoi,Ha Noi,105.846949,21.042014,https://www.agoda.com/partners/partnersearch.aspx?hid=338583,65.0,2014.0,2020.0,114,7.9,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/chalcedony-hotel/hotel/hanoi-vn.html
338584,Vuon Tao Dan Hotel,220 Nguyen Thi Minh Khai Dist 1,Ho Chi Minh City,,106.69014,10.774353,https://www.agoda.com/partners/partnersearch.aspx?hid=338584,32.0,2009.0,2011.0,3,4.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/vuon-tao-dan-hotel/hotel/ho-chi-minh-city-vn.html
338654,Au Coeur d' Hanoi Boutique Hotel,"62 Hang Be, Hoan Kiem",Hanoi,,105.853745,21.032433,https://www.agoda.com/partners/partnersearch.aspx?hid=338654,25.0,2012.0,,158,8.4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/au-coeur-d-hanoi-boutique-hotel/hotel/hanoi-vn.html
338733,Dinh Phat Hotel,"141-143 Calmette St., Nguyen Thai Binh Ward, District 1",Ho Chi Minh City,Ho Chi Minh,106.698315,10.768961,https://www.agoda.com/partners/partnersearch.aspx?hid=338733,34.0,2012.0,2020.0,1312,8.3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/dinh-phat-hotel/hotel/ho-chi-minh-city-vn.html
338761,Xuan Dan Hotel,"63 Nguyen Cu Trinh, Dist 1",Ho Chi Minh City,Ho Chi Minh,106.69104,10.764435,https://www.agoda.com/partners/partnersearch.aspx?hid=338761,12.0,2017.0,,3,6.1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/xuan-dan-hotel/hotel/ho-chi-minh-city-vn.html
338805,Petro Thai Binh Hotel,458 Ly Bon Street,Thai Binh,,106.336586,20.445639,https://www.agoda.com/partners/partnersearch.aspx?hid=338805,190.0,,,296,6.9,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/petro-thai-binh-hotel/hotel/thai-binh-vn.html
338933,Van Mieu 2 Hotel,"159 Kham Thien Street, Dong Da",Hanoi,,105.83493,21.019367,https://www.agoda.com/partners/partnersearch.aspx?hid=338933,50.0,2012.0,,123,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/van-mieu-2-hotel/hotel/hanoi-vn.html
339446,Princess Hotel Danang,"Lot E2-20 Phan Boi Street, Son Tra District",Da Nang,Da Nang,108.235757,16.070079,https://www.agoda.com/partners/partnersearch.aspx?hid=339446,45.0,2011.0,,66,7.6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/princess-hotel-danang/hotel/da-nang-vn.html
339460,Vien Dong 2 Hotel- Phu My Hung,"R4 20 21, 6 Street, Hung Phuoc 4, Tan Phong Ward, District 7, Ho Chi Minh City",Ho Chi Minh City,Ho Chi Minh,106.707171,10.729988,https://www.agoda.com/partners/partnersearch.aspx?hid=339460,12.0,2010.0,2011.0,71,8.1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/vien-dong-2-hotel-phu-my-hung/hotel/ho-chi-minh-city-vn.html
339461,Vien Dong 3 Hotel- Phu My Hung,"R4 33 35, 6 Street, Hung Phuoc 3, Tan Phong Ward, District 7",Ho Chi Minh City,Ho Chi Minh,106.707067,10.730106,https://www.agoda.com/partners/partnersearch.aspx?hid=339461,9.0,2010.0,2023.0,57,6.9,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/vien-dong-3-hotel-phu-my-hung/hotel/ho-chi-minh-city-vn.html
339598,Vien Ngoc Xanh 2 Hotel,"285-287 Hoang Van Thu Street, Tan Binh District,",Ho Chi Minh City,,106.662521,10.800574,https://www.agoda.com/partners/partnersearch.aspx?hid=339598,26.0,2012.0,,24,5.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/vien-ngoc-xanh-2-hotel/hotel/ho-chi-minh-city-vn.html
339728,Hoang Loc Villa Hotel,"74/29 Phu Dong Thien Vuong street, ward 8, Dalat City,  Lam Dong Province, Vietnam ",Dalat,Lam Dong,108.443683,11.960371,https://www.agoda.com/partners/partnersearch.aspx?hid=339728,12.0,2010.0,2022.0,1096,8.6,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/hoang-loc-villa-hotel/hotel/dalat-vn.html
339831,Hoang Hoang Hotel (Bloom 3),"120/4 Le Lai Street, Dist 1",Ho Chi Minh City,,106.69223,10.769357,https://www.agoda.com/partners/partnersearch.aspx?hid=339831,12.0,2012.0,,96,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/hoang-hoang-hotel-bloom-3/hotel/ho-chi-minh-city-vn.html
339933,Minh Hung Hotel,"147 Nguyen Dinh Chieu, Ham Tien ward, Mui Ne, Phan Thiet city, Binh Thuan province",Phan Thiet,Binh Thuan,108.217186,10.953756,https://www.agoda.com/partners/partnersearch.aspx?hid=339933,12.0,,,275,7.6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/minh-hung-hotel/hotel/phan-thiet-vn.html
343571,Anh Tu Hotel,21 Ba Huyen Thanh Quan,Ho Chi Minh City,,106.689888,10.775259,https://www.agoda.com/partners/partnersearch.aspx?hid=343571,20.0,2009.0,2011.0,12,7.3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/anh-tu-hotel/hotel/ho-chi-minh-city-vn.html
344224,Ky Hoa Hotel Saigon,"238 Ba Thang Hai Street, Ward 12, District 10",Ho Chi Minh City,Ho Chi Minh,106.674568,10.772603,https://www.agoda.com/partners/partnersearch.aspx?hid=344224,75.0,1999.0,2011.0,359,7.4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/ky-hoa-hotel-saigon/hotel/ho-chi-minh-city-vn.html
344646,Ciao CatBa Hotel,265 Nui Ngoc Street,Cat Ba Island,Hai Phong,107.053013,20.724328,https://www.agoda.com/partners/partnersearch.aspx?hid=344646,,2008.0,2010.0,20,6.4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/ciao-catba-hotel/hotel/cat-ba-island-vn.html
344788,Minh Hieu Hotel,3 Chu Van An Street,Hue,Thua Thien Hue,107.595825,16.468975,https://www.agoda.com/partners/partnersearch.aspx?hid=344788,16.0,2005.0,2005.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/minh-hieu-hotel/hotel/hue-vn.html
344872,Phuong Anh Hotel,"Lot 18.01-03. Ngo Quyen St, Tan Binh ward, Haiduong city",Hai Duong,Hai Duong,106.315187,20.92296,https://www.agoda.com/partners/partnersearch.aspx?hid=344872,38.0,2013.0,2024.0,91,7.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/phuong-anh-hotel/hotel/hai-duong-vn.html
344874,Serene Premier Hotel,"10C Yen Thai, Hoan Kiem",Hanoi,Ha Noi,105.847176,21.031721,https://www.agoda.com/partners/partnersearch.aspx?hid=344874,32.0,2012.0,,565,9.1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/serene-premier-hotel/hotel/hanoi-vn.html
362011,Sunny Mountain Hotel,010 Muong Hoa - Cau May,Sapa,Lao Cai,103.843414,22.333105,https://www.agoda.com/partners/partnersearch.aspx?hid=362011,75.0,2012.0,,430,7.6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/sunny-mountain-hotel/hotel/sapa-vn.html
376498,Valentine Hotel,"27-29 Bui Vien Street, District 01",Ho Chi Minh City,,106.69394,10.767341,https://www.agoda.com/partners/partnersearch.aspx?hid=376498,42.0,2012.0,2015.0,1133,7.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/valentine-hotel_17/hotel/ho-chi-minh-city-vn.html
390218,Mai Charming Hotel and Spa,29 Hang Bong,Hanoi,Ha Noi,105.848416,21.030774,https://www.agoda.com/partners/partnersearch.aspx?hid=390218,28.0,2012.0,,1867,8.3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/mai-charming-hotel-and-spa/hotel/hanoi-vn.html
391524,First Eden Hotel,No.45B Hang Bun,Hanoi,Ha Noi,105.845086,21.041755,https://www.agoda.com/partners/partnersearch.aspx?hid=391524,50.0,,,35,7.8,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/first-eden-hotel/hotel/hanoi-vn.html
392630,HANZ Hoa Huong Duong Hotel,"821-823- 825 Le Hong Phong Street, District 10 ",Ho Chi Minh City,Ho Chi Minh,106.671547,10.773981,https://www.agoda.com/partners/partnersearch.aspx?hid=392630,70.0,,2012.0,102,6.6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/sunflower-hotel-spa/hotel/ho-chi-minh-city-vn.html
393424,Quý Hùng Hotel - City Centre,"20 Dang Thi Nhu street, Nguyen Thai Binh ward, dis 1",Ho Chi Minh City,Ho Chi Minh,106.697631,10.769838,https://www.agoda.com/partners/partnersearch.aspx?hid=393424,39.0,2019.0,2022.0,808,7.7,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/quy-hung-hotel/hotel/ho-chi-minh-city-vn.html
393634,Golden Crown Hotel Saigon,"50A Truong Quoc Dung Street, Ward 10, Phu Nhuan District",Ho Chi Minh City,Ho Chi Minh,106.67256,10.796715,https://www.agoda.com/partners/partnersearch.aspx?hid=393634,48.0,2012.0,2013.0,900,6.9,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/golden-crown-hotel-saigon/hotel/ho-chi-minh-city-vn.html
393647,Hai Long Vuong Hotel,"Lot 6 , Tran Le street, Ward 4",Dalat,Lam Dong,108.426564,11.938429,https://www.agoda.com/partners/partnersearch.aspx?hid=393647,22.0,2012.0,,643,8.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/hai-long-vuong-hotel/hotel/dalat-vn.html
393771,Lotus Hotel Hue,19 Nguyen Thai Hoc Street,Hue,,107.5979,16.468216,https://www.agoda.com/partners/partnersearch.aspx?hid=393771,10.0,2012.0,2012.0,17,6.7,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/lotus-hotel-hue/hotel/hue-vn.html
393956,Trung Luong Hotel 2,"National Road 50,",My Tho (Tien Giang),,106.342163,10.389094,https://www.agoda.com/partners/partnersearch.aspx?hid=393956,30.0,,,8,9.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/trung-luong-hotel-2/hotel/my-tho-tien-giang-vn.html
393980,Hanoi Graceful Hotel,"21 Hang Phen Street, Hoan Kiem",Hanoi,Ha Noi,105.847687,21.034374,https://www.agoda.com/partners/partnersearch.aspx?hid=393980,21.0,2012.0,2023.0,3534,8.4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/hanoi-graceful-hotel/hotel/hanoi-vn.html
393993,Golden Art Hotel,"6A Hang But Street, Hoan Kiem Dist.",Hanoi,Ha Noi,105.847601,21.035,https://www.agoda.com/partners/partnersearch.aspx?hid=393993,20.0,,,696,9.1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/golden-art-hotel/hotel/hanoi-vn.html
394082,Seventeen Saloon Hotel Danang,"Z 72-77 Tran Hung Dao Str, Son Tra Dist",Da Nang,Da Nang,108.228893,16.077701,https://www.agoda.com/partners/partnersearch.aspx?hid=394082,66.0,2012.0,,190,7.3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/seventeen-saloon-hotel-danang/hotel/da-nang-vn.html
394347,Nhi Phi Hotel Nha Trang,10 Biet Thu Street,Nha Trang,,109.195175,12.235731,https://www.agoda.com/partners/partnersearch.aspx?hid=394347,90.0,2012.0,,887,7.9,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/nhi-phi-hotel-nha-trang/hotel/nha-trang-vn.html
394428,Omega Da Nang Beach Hotel,07 Ly Van To Street,Da Nang,,108.24144,16.067993,https://www.agoda.com/partners/partnersearch.aspx?hid=394428,15.0,2011.0,,15,6.3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/omega-da-nang-beach-hotel/hotel/da-nang-vn.html
394458,Marieline 1 Hotel Pham Ngu Lao,"283/43 Pham Ngu Lao Street, Pham Ngu Lao Ward, District 1",Ho Chi Minh City,Ho Chi Minh,106.6909,10.767067,https://www.agoda.com/partners/partnersearch.aspx?hid=394458,12.0,2020.0,2021.0,342,7.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/my-way-saigon-hotel/hotel/ho-chi-minh-city-vn.html
394462,Ngoc Tung Riverside Hotel – District 07,"361 Tran Xuan Soan Street, Tan Kieng Ward, District 07",Ho Chi Minh City,,106.712456,10.751502,https://www.agoda.com/partners/partnersearch.aspx?hid=394462,40.0,2011.0,2013.0,140,7.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/ngoc-tung-riverside-hotel-district-07/hotel/ho-chi-minh-city-vn.html
394469,One Star Hotel Danang,03 Pham Phu Thu Street,Da Nang,Da Nang,108.224594,16.067244,https://www.agoda.com/partners/partnersearch.aspx?hid=394469,12.0,2011.0,,32,7.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/one-star-hotel-danang/hotel/da-nang-vn.html
394518,Le Duong Hotel Nha Trang,"95/4 Hung Vuong, Loc Tho, Nha Trang, Khanh Hoa",Nha Trang,Khanh Hoa,109.196098,12.234334,https://www.agoda.com/partners/partnersearch.aspx?hid=394518,50.0,2012.0,2018.0,90,7.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/le-duong-hotel-nha-trang/hotel/nha-trang-vn.html
396346,Thien Hoa Hotel,"313 Ly Tu Trong Street, Ben Thanh Ward, Dist 1",Ho Chi Minh City,Ho Chi Minh,106.694,10.77155,https://www.agoda.com/partners/partnersearch.aspx?hid=396346,19.0,,,48,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/thien-hoa-hotel/hotel/ho-chi-minh-city-vn.html
398910,Meraki 198 Bui Vien,"198 Bui Vien Street, District 1",Ho Chi Minh City,Ho Chi Minh,106.692181,10.766696,https://www.agoda.com/partners/partnersearch.aspx?hid=398910,21.0,2021.0,2022.0,1956,7.6,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/meraki-hotel/hotel/ho-chi-minh-city-vn.html
399161,Artisan Lakeview Hotel,"23B Hang Hanh, Hoan Kiem Dist.",Hanoi,,105.850327,21.031347,https://www.agoda.com/partners/partnersearch.aspx?hid=399161,23.0,,,655,8.2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/artisan-lakeview-hotel/hotel/hanoi-vn.html
399298,Super OYO Capital O 1173 Le Grand Hanoi Hotel - The Ruby ,"56 Nguyen Chanh, Cau Giay District, Hanoi city",Hanoi,Ha Noi,105.794495,21.009459,https://www.agoda.com/partners/partnersearch.aspx?hid=399298,27.0,2010.0,2020.0,232,8.1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/ruby-hotel/hotel/hanoi-vn.html
399935,Novotel Danang Premier Han River,36 Bach Dang Street ,Da Nang,Da Nang,108.223335,16.077223,https://www.agoda.com/partners/partnersearch.aspx?hid=399935,418.0,2013.0,2022.0,4229,9.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/novotel-danang-premier-han-river/hotel/da-nang-vn.html
400023,Legend Hotel Danang,169 Ho Nghinh Street,Da Nang,Da Nang,108.243141,16.068414,https://www.agoda.com/partners/partnersearch.aspx?hid=400023,40.0,2012.0,,79,7.4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/legend-hotel-danang/hotel/da-nang-vn.html
400058,Hanoi Asia 2 Hotel,"Alley 139, No.2 Nguyen Van Cu Street, Gia Lam Dist.",Hanoi,,105.87011,21.042061,https://www.agoda.com/partners/partnersearch.aspx?hid=400058,16.0,,,83,6.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/hanoi-asia-2-hotel/hotel/hanoi-vn.html
400090,Hoa Hong Hotel 2 - Xa Dan,"No.102 Xa Dan St, Dong Da Dist",Hanoi,,105.839455,21.008801,https://www.agoda.com/partners/partnersearch.aspx?hid=400090,30.0,,,83,7.8,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/hoa-hong-hotel-2-xa-dan/hotel/hanoi-vn.html
400138,Hoi An Chic Green Retreat,Nguyen Trai Street,Hoi An,Quang Nam,108.352218,15.88996,https://www.agoda.com/partners/partnersearch.aspx?hid=400138,17.0,2012.0,,337,9.1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/hoi-an-chic-hotel/hotel/hoi-an-vn.html
400379,D&C Hotel Danang,"01 Mai Hac De Street, Son Tra District",Da Nang,Da Nang,108.231065,16.066114,https://www.agoda.com/partners/partnersearch.aspx?hid=400379,28.0,2012.0,2012.0,1040,8.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/d-c-hotel-danang/hotel/da-nang-vn.html
400441,Corvin Hotel,21 Thuy Van,Vung Tau,,107.088333,10.330181,https://www.agoda.com/partners/partnersearch.aspx?hid=400441,55.0,2012.0,,1677,7.6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/corvin-hotel/hotel/vung-tau-vn.html
400545,Ngoc Anh Hotel 2 Ninh Binh,No 26 Luong Van Tuy Street,Ninh Bình,,105.971155,20.256899,https://www.agoda.com/partners/partnersearch.aspx?hid=400545,18.0,2012.0,,143,8.7,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/ngoc-anh-ninh-binh-hotel/hotel/ninh-binh-vn.html
400576,Lighthouse Boutique Hotel,10 Ho Thanh Tong St,Côn Đảo Islands,Ba Ria Vung Tau,106.607582,8.687057,https://www.agoda.com/partners/partnersearch.aspx?hid=400576,10.0,2011.0,,142,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/lighthouse-boutique-hotel/hotel/con-dao-islands-vn.html
400577,Minerva Church Hotel                                                                            ,"No.9 Nha Tho Street,Old Quarter,",Hanoi,Ha Noi,105.850121,21.029112,https://www.agoda.com/partners/partnersearch.aspx?hid=400577,20.0,2012.0,2019.0,466,8.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/church-boutique-hotel-nha-tho/hotel/hanoi-vn.html
400680,Hien Hoa Hotel Danang,"281 Ho Nghinh Street, Son Tra District",Da Nang,Da Nang,108.243321,16.06567,https://www.agoda.com/partners/partnersearch.aspx?hid=400680,20.0,2012.0,,88,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/hien-hoa-hotel-danang/hotel/da-nang-vn.html
400775,The Odys Boutique Hotel,65 Nguyễn Thái Bình,Ho Chi Minh City,Ho Chi Minh,106.700199,10.769397,https://www.agoda.com/partners/partnersearch.aspx?hid=400775,71.0,,2019.0,1298,8.7,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/the-odys-hotel/hotel/ho-chi-minh-city-vn.html
400907,Hong Tam Hotel,"12 Nam Ky Khoi Nghia st,",Dalat,,108.434723,11.940659,https://www.agoda.com/partners/partnersearch.aspx?hid=400907,50.0,2011.0,,44,6.7,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/hong-tam-hotel/hotel/dalat-vn.html
400965,Van Giang Hotel,"No. 65, Street Chien Thang , Quarter 4, Dong Thanh Ward",Ninh Bình,Ninh Binh,105.978229,20.262215,https://www.agoda.com/partners/partnersearch.aspx?hid=400965,30.0,,2017.0,15,7.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/van-giang-hotel/hotel/ninh-binh-vn.html
400972,Little Hoi An . A Boutique Hotel & Spa,02 Thoai Ngoc Hau Street ,Hoi An,Quang Nam,108.322838,15.87566,https://www.agoda.com/partners/partnersearch.aspx?hid=400972,30.0,2012.0,,2155,9.1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.agoda.com/vi-vn/little-hoi-an-a-boutique-hotel-spa/hotel/hoi-an-vn.html
